0, 9051
1, 1801
2, 1322
3, 927
4, 739
5, 600
6, 521
7, 419
8, 352
9, 343
10, 302
11, 260
12, 269
13, 245
14, 238
15, 233
16, 201
17, 172
18, 161
19, 181
20, 158
21, 137
22, 145
23, 145
24, 124
25, 134
26, 111
27, 126
28, 109
29, 127
30, 104
31, 102
32, 115
33, 104
34, 111
35, 81
36, 93
37, 106
38, 114
39, 95
40, 79
41, 101
42, 99
43, 106
44, 116
45, 110
46, 111
47, 90
48, 105
49, 100
50, 84
51, 82
52, 75
53, 96
54, 86
55, 72
56, 75
57, 86
58, 77
59, 68
60, 78
61, 55
62, 77
63, 83
64, 92
65, 81
66, 65
67, 66
68, 60
69, 49
70, 63
71, 58
72, 64
73, 61
74, 67
75, 64
76, 58
77, 75
78, 68
79, 65
80, 50
81, 48
82, 55
83, 64
84, 42
85, 60
86, 59
87, 50
88, 57
89, 63
90, 63
91, 56
92, 45
93, 49
94, 56
95, 55
96, 53
97, 46
98, 57
99, 54
100, 67
101, 57
102, 67
103, 54
104, 54
105, 59
106, 52
107, 57
108, 56
109, 51
110, 73
111, 59
112, 63
113, 57
114, 60
115, 61
116, 57
117, 63
118, 61
119, 68
120, 81
121, 60
122, 60
123, 70
124, 64
125, 58
126, 54
127, 66
128, 65
129, 66
130, 67
131, 62
132, 58
133, 60
134, 61
135, 53
136, 48
137, 61
138, 53
139, 45
140, 49
141, 48
142, 53
143, 51
144, 50
145, 41
146, 46
147, 51
148, 37
149, 52
150, 43
151, 44
152, 59
153, 42
154, 44
155, 59
156, 43
157, 40
158, 47
159, 51
160, 41
161, 55
162, 50
163, 54
164, 47
165, 47
166, 40
167, 53
168, 44
169, 43
170, 64
171, 52
172, 57
173, 58
174, 40
175, 67
176, 38
177, 58
178, 47
179, 44
180, 58
181, 48
182, 51
183, 55
184, 60
185, 43
186, 45
187, 55
188, 58
189, 56
190, 53
191, 52
192, 58
193, 55
194, 58
195, 64
196, 51
197, 64
198, 61
199, 64
200, 63
201, 64
202, 60
203, 71
204, 59
205, 79
206, 46
207, 61
208, 70
209, 53
210, 70
211, 64
212, 69
213, 68
214, 75
215, 65
216, 70
217, 37
218, 65
219, 47
220, 66
221, 56
222, 45
223, 58
224, 55
225, 51
226, 68
227, 64
228, 73
229, 62
230, 75
231, 64
232, 75
233, 72
234, 80
235, 77
236, 87
237, 71
238, 83
239, 87
240, 106
241, 105
242, 110
243, 101
244, 96
245, 119
246, 124
247, 135
248, 160
249, 169
250, 180
251, 202
252, 220
253, 276
254, 303
255, 437
