0, 1581
1, 1503
2, 1020
3, 911
4, 724
5, 616
6, 598
7, 546
8, 515
9, 483
10, 455
11, 394
12, 322
13, 388
14, 332
15, 357
16, 338
17, 327
18, 291
19, 257
20, 250
21, 256
22, 220
23, 228
24, 257
25, 199
26, 211
27, 191
28, 207
29, 201
30, 179
31, 173
32, 170
33, 182
34, 154
35, 151
36, 163
37, 157
38, 152
39, 141
40, 141
41, 150
42, 159
43, 148
44, 127
45, 127
46, 118
47, 142
48, 140
49, 104
50, 138
51, 123
52, 124
53, 159
54, 115
55, 126
56, 113
57, 110
58, 128
59, 126
60, 129
61, 134
62, 111
63, 95
64, 96
65, 102
66, 120
67, 126
68, 112
69, 103
70, 103
71, 87
72, 92
73, 96
74, 97
75, 92
76, 98
77, 93
78, 101
79, 95
80, 110
81, 70
82, 103
83, 73
84, 81
85, 92
86, 71
87, 67
88, 96
89, 72
90, 91
91, 72
92, 88
93, 73
94, 70
95, 91
96, 60
97, 56
98, 62
99, 49
100, 77
101, 62
102, 67
103, 70
104, 75
105, 71
106, 57
107, 66
108, 69
109, 66
110, 61
111, 66
112, 55
113, 67
114, 61
115, 64
116, 64
117, 41
118, 55
119, 69
120, 62
121, 51
122, 55
123, 56
124, 54
125, 64
126, 49
127, 30
128, 57
129, 80
130, 59
131, 51
132, 49
133, 52
134, 44
135, 37
136, 40
137, 59
138, 54
139, 50
140, 49
141, 46
142, 51
143, 55
144, 44
145, 44
146, 45
147, 63
148, 54
149, 41
150, 57
151, 50
152, 53
153, 43
154, 54
155, 46
156, 38
157, 57
158, 63
159, 47
160, 58
161, 39
162, 46
163, 53
164, 52
165, 46
166, 44
167, 48
168, 48
169, 44
170, 47
171, 47
172, 43
173, 55
174, 40
175, 72
176, 61
177, 55
178, 41
179, 45
180, 48
181, 33
182, 48
183, 39
184, 43
185, 38
186, 48
187, 51
188, 43
189, 37
190, 45
191, 43
192, 51
193, 37
194, 48
195, 41
196, 46
197, 43
198, 46
199, 52
200, 45
201, 39
202, 39
203, 43
204, 47
205, 35
206, 35
207, 36
208, 39
209, 50
210, 52
211, 34
212, 39
213, 41
214, 34
215, 38
216, 46
217, 49
218, 36
219, 44
220, 31
221, 44
222, 55
223, 44
224, 45
225, 34
226, 38
227, 51
228, 44
229, 40
230, 52
231, 34
232, 28
233, 31
234, 38
235, 38
236, 35
237, 38
238, 34
239, 36
240, 35
241, 40
242, 36
243, 41
244, 31
245, 40
246, 43
247, 47
248, 39
249, 30
250, 41
251, 31
252, 33
253, 45
254, 48
255, 53
256, 36
257, 42
258, 32
259, 38
260, 43
261, 68
262, 42
263, 41
264, 37
265, 35
266, 45
267, 43
268, 40
269, 46
270, 50
271, 41
272, 47
273, 60
274, 42
275, 43
276, 48
277, 40
278, 53
279, 61
280, 44
281, 66
282, 48
283, 45
284, 51
285, 46
286, 54
287, 41
288, 48
289, 43
290, 45
291, 46
292, 54
293, 49
294, 47
295, 59
296, 51
297, 58
298, 50
299, 50
300, 44
301, 49
302, 62
303, 55
